所属的二进制名*,包含的Git工程ID*,所属的所属模块名*,是否影响永不倒用例,CK文件名,console文件名,最近编译时间,Git路径,所属Git仓库ID,仓库名称,仓库路径,已归档,默认分支,仓库https地址,仓库SSH地址,仓库全名称,仓库全路径,是否已授权
mmpayweworktransfersettlehandlesvr,166041,mmpayweworktransfersettlehandlesvr,仅目标资产影响,CK_mmpayweworktransfersettlehandlesvr,mmpayweworktransfersettlehandlesvrConsole,2025-02-18 14:58:06,http://git.woa.com/mmpay_wxpay/mch_settle/tree/master/application/mmpayweworktransfersettlehandlesvr,166041,mch_settle,mch_settle,否,master,https://git.woa.com/mmpay_wxpay/mch_settle.git,git@git.woa.com:mmpay_wxpay/mch_settle.git,mmpay_wxpay/mch_settle,mmpay_wxpay/mch_settle,是
mmpayusersessionsvr,143644,mmpayusersessionsvr,仅目标资产影响,CK_mmpayusersessionsvr,mmpayusersessionsvrConsole,2024-11-28 21:52:16,http://git.woa.com/wxg-pay/mmtenpay_bazel/tree/master/mmpaybasic/mmpayuserbasic/mmpayusersessionsvr,143644,mmtenpay_bazel,mmtenpay_bazel,否,master,https://git.woa.com/wxg-pay/mmtenpay_bazel.git,git@git.woa.com:wxg-pay/mmtenpay_bazel.git,wxg-pay/mmtenpay_bazel,wxg-pay/mmtenpay_bazel,是
mmpaymktpayafteractfreq,320249,mmpaymktpayafteractfreq,仅目标资产影响,CK_mmpaymktpayafteractfreq,mmpaymktpayafteractfreqConsole,2024-09-12 16:51:21,http://git.woa.com/mmpay_wxpay/pay_after_act/tree/master/lib/mmpaymktpayafteractfreq,320249,pay_after_act,pay_after_act,否,master,https://git.woa.com/mmpay_wxpay/pay_after_act.git,git@git.woa.com:mmpay_wxpay/pay_after_act.git,mmpay_wxpay/pay_after_act,mmpay_wxpay/pay_after_act,是
mmpayalwappsvr,747548,mmpayalwappsvr,仅目标资产影响,CK_mmpayalwappsvr,mmpayalwappsvrConsole,2024-11-25 14:32:19,http://git.woa.com/mmpay_wxpay/kids_pay/tree/master/gateway/mmpayalwappsvr,747548,kids_pay,kids_pay,否,master,https://git.woa.com/mmpay_wxpay/kids_pay.git,git@git.woa.com:mmpay_wxpay/kids_pay.git,mmpay_wxpay/kids_pay,mmpay_wxpay/kids_pay,是
mmpayqcmchmgmtprocessaosvr,325194,mmpayqcmchmgmtprocessaosvr,仅目标资产影响,CK_mmpayqcmchmgmtprocessaosvr,mmpayqcmchmgmtprocessaosvrConsole,2025-02-27 11:43:57,http://git.woa.com/mmpay_wxpay/mch_operation_manage/tree/master/application/mmpayqcmchmgmtprocessaosvr,325194,mch_operation_manage,mch_operation_manage,否,master,https://git.woa.com/mmpay_wxpay/mch_operation_manage.git,git@git.woa.com:mmpay_wxpay/mch_operation_manage.git,mmpay_wxpay/mch_operation_manage,mmpay_wxpay/mch_operation_manage,是
mmpaymchmgrapplymentmq,234403,mmpaymchmgrapplymentmq,仅目标资产影响,CK_mmpaymchmgrapplymentmq,mmpaymchmgrapplymentmqConsole,2024-09-12 16:28:10,http://git.woa.com/mmpay_svn/mmpay/tree/master/mmpaymchmgr/mmpaymchmgrapplyment/mmpaymchmgrapplymentmq,234403,mmpay,mmpay,否,master,https://git.woa.com/mmpay_svn/mmpay.git,git@git.woa.com:mmpay_svn/mmpay.git,mmpay_svn/mmpay,mmpay_svn/mmpay,是
mmpayinvoicemchinfodaosvr,234403,mmpayinvoicemchinfodaosvr,仅目标资产影响,CK_mmpayinvoicemchinfodaosvr,mmpayinvoicemchinfodaosvrConsole,2024-11-07 17:06:58,http://git.woa.com/mmpay_svn/mmpay/tree/master/mmpayinvoice/mmpayinvoicemchinfo/mmpayinvoicemchinfodaosvr,234403,mmpay,mmpay,否,master,https://git.woa.com/mmpay_svn/mmpay.git,git@git.woa.com:mmpay_svn/mmpay.git,mmpay_svn/mmpay,mmpay_svn/mmpay,是
mmpaysmbpwebuypayweb,319469,mmpaysmbpwebuypayweb,仅目标资产影响,CK_mmpaysmbpwebuypayweb,mmpaysmbpwebuypaywebConsole,2024-10-10 21:12:04,http://git.woa.com/mmpay_smbp_mini_plat/miniapp_account/tree/master/gateway_web/mmpaysmbpwebuypayweb,319469,miniapp_account,miniapp_account,否,master,https://git.woa.com/mmpay_smbp_mini_plat/miniapp_account.git,git@git.woa.com:mmpay_smbp_mini_plat/miniapp_account.git,mmpay_smbp_mini_plat/miniapp_account,mmpay_smbp_mini_plat/miniapp_account,是
mmpaymchmgrpayeventsyncaosvr,166107,mmpaymchmgrpayeventsyncaosvr,仅目标资产影响,CK_mmpaymchmgrpayeventsyncaosvr,mmpaymchmgrpayeventsyncaosvrConsole,2024-10-22 11:52:38,http://git.woa.com/mmpay_wxpay/mch_basic/tree/master/application/mmpaymchmgrpayeventsyncaosvr,166107,mch_basic,mch_basic,否,master,https://git.woa.com/mmpay_wxpay/mch_basic.git,git@git.woa.com:mmpay_wxpay/mch_basic.git,mmpay_wxpay/mch_basic,mmpay_wxpay/mch_basic,是
mmpaywhxdorganizationgrantaosvr,1097692,mmpaywhxdorganizationgrantaosvr,仅目标资产影响,CK_mmpaywhxdorganizationgrantaosvr,mmpaywhxdorganizationgrantaosvrConsole,2025-01-22 17:47:58,http://git.woa.com/mmpay_whxindai_management/credit_product_manage/tree/master/domain/mmpaywhxdorganizationgrantaosvr,1097692,credit_product_manage,credit_product_manage,否,master,https://git.woa.com/mmpay_whxindai_management/credit_product_manage.git,git@git.woa.com:mmpay_whxindai_management/credit_product_manage.git,mmpay_whxindai_management/credit_product_manage,mmpay_whxindai_management/credit_product_manage,是
mmpaylovefeasthalfricemchlogicsvr,623354,mmpaylovefeasthalfricemchlogicsvr,仅目标资产影响,CK_mmpaylovefeasthalfricemchlogicsvr,mmpaylovefeasthalfricemchlogicsvrConsole,2024-10-24 14:26:07,http://git.woa.com/mmpay_wxpwelfare/love_feast/tree/master/gateway/mmpaylovefeasthalfricemchlogicsvr,623354,love_feast,love_feast,否,master,https://git.woa.com/mmpay_wxpwelfare/love_feast.git,git@git.woa.com:mmpay_wxpwelfare/love_feast.git,mmpay_wxpwelfare/love_feast,mmpay_wxpwelfare/love_feast,是
mmpayqcmchlimitationmqworker,325194,mmpayqcmchlimitationmq,仅目标资产影响,CK_mmpayqcmchlimitationmqworker,mmpayqcmchlimitationmqworkerConsole,2024-10-18 15:32:11,http://git.woa.com/mmpay_wxpay/mch_operation_manage/tree/master/application/mmpayqcmchlimitationmq,325194,mch_operation_manage,mch_operation_manage,否,master,https://git.woa.com/mmpay_wxpay/mch_operation_manage.git,git@git.woa.com:mmpay_wxpay/mch_operation_manage.git,mmpay_wxpay/mch_operation_manage,mmpay_wxpay/mch_operation_manage,是
mmpaynewbgcontractaosvr,166042,mmpaynewbgcontractaosvr,均不影响,CK_mmpaynewbgcontractaosvr,mmpaynewbgcontractaosvrConsole,,http://git.woa.com/mmpay_XMeta-P/XContract/tree/master/ao/mmpaynewbgcontractaosvr,166042,XContract,XContract,否,master,https://git.woa.com/mmpay_XMeta-P/XContract.git,git@git.woa.com:mmpay_XMeta-P/XContract.git,mmpay_XMeta-P/XContract,mmpay_XMeta-P/XContract,是
mmpayevcmktconsumer,912494,mmpayevcmktconsumer,仅目标资产影响,CK_mmpayevcmktconsumer,mmpayevcmktconsumerConsole,2023-03-20 14:36:09,http://git.woa.com/mmpay_mmpay_mq/mmpay_event_center/tree/master/phxqueueapp/mmeventcenter/svr/consumer,912494,mmpay_event_center,mmpay_event_center,否,master,https://git.woa.com/mmpay_mmpay_mq/mmpay_event_center.git,git@git.woa.com:mmpay_mmpay_mq/mmpay_event_center.git,mmpay_mmpay_mq/mmpay_event_center,mmpay_mmpay_mq/mmpay_event_center,是
mmpayalwaggrpaysvr,747548,mmpayalwaggrpaysvr,仅目标资产影响,CK_mmpayalwaggrpaysvr,mmpayalwaggrpaysvrConsole,2025-01-08 10:29:32,http://git.woa.com/mmpay_wxpay/kids_pay/tree/master/application/mmpayalwaggrpaysvr,747548,kids_pay,kids_pay,否,master,https://git.woa.com/mmpay_wxpay/kids_pay.git,git@git.woa.com:mmpay_wxpay/kids_pay.git,mmpay_wxpay/kids_pay,mmpay_wxpay/kids_pay,是
mmpayolfunds2osapi,729134,mmpayolfunds2osapi,仅目标资产影响,CK_mmpayolfunds2osapi,mmpayolfunds2osapiConsole,2024-09-13 15:48:04,http://git.woa.com/mmpay_wxpay/mch_fund_departure/tree/master/gateway/mmpayolfunds2osapi,729134,mch_fund_departure,mch_fund_departure,否,master,https://git.woa.com/mmpay_wxpay/mch_fund_departure.git,git@git.woa.com:mmpay_wxpay/mch_fund_departure.git,mmpay_wxpay/mch_fund_departure,mmpay_wxpay/mch_fund_departure,是
mmpayocridcardpsdetectwxpao,1080734,mmpayocridcardpsdetectwxpao,仅目标资产影响,CK_mmpayocridcardpsdetectwxpao,mmpayocridcardpsdetectwxpaoConsole,2025-02-20 14:47:57,http://git.woa.com/mmpay_online_rd/ocr_comp/tree/master/domain/mmpayocridcardpsdetectwxpao,1080734,ocr_comp,ocr_comp,否,master,https://git.woa.com/mmpay_online_rd/ocr_comp.git,git@git.woa.com:mmpay_online_rd/ocr_comp.git,mmpay_online_rd/ocr_comp,mmpay_online_rd/ocr_comp,是
mmpayscriptsafetqauthproxy,830901,mmpayscriptsafetqauthproxy,均不影响,CK_mmpayscriptsafetqauthproxy,mmpayscriptsafetqauthproxyConsole,2024-10-16 10:34:14,http://git.woa.com/mmpay_script_safe/script_safe/tree/master/application/mmpayscriptsafetqauthproxy,830901,script_safe,script_safe,否,master,https://git.woa.com/mmpay_script_safe/script_safe.git,git@git.woa.com:mmpay_script_safe/script_safe.git,mmpay_script_safe/script_safe,mmpay_script_safe/script_safe,是
mmpaymchtransproductmanagesvr,234403,mmpaymchtransproductmanagesvr,仅目标资产影响,CK_mmpaymchtransproductmanagesvr,mmpaymchtransproductmanagesvrConsole,2024-10-12 15:10:56,http://git.woa.com/mmpay_svn/mmpay/tree/master/mmpaymchtrans/servers/ao/mmpaymchtransproductmanagesvr,234403,mmpay,mmpay,否,master,https://git.woa.com/mmpay_svn/mmpay.git,git@git.woa.com:mmpay_svn/mmpay.git,mmpay_svn/mmpay,mmpay_svn/mmpay,是
mmpaymchredpacketbillkvsvr,166018,mmpaymchredpacketbillkvsvr,均不影响,CK_mmpaymchredpacketbillkvsvr,mmpaymchredpacketbillkvsvrConsole,,http://git.woa.com/mmpay_wxpay/mch_red_packet/tree/master/domain/mmpaymchredpacketbillkvsvr,166018,mch_red_packet,mch_red_packet,否,master,https://git.woa.com/mmpay_wxpay/mch_red_packet.git,git@git.woa.com:mmpay_wxpay/mch_red_packet.git,mmpay_wxpay/mch_red_packet,mmpay_wxpay/mch_red_packet,是
mmpayphonetopupaosvr,166014,mmpayphonetopupaosvr,仅目标资产影响,CK_mmpayphonetopupaosvr,mmpayphonetopupaosvrConsole,,http://git.woa.com/mmpay_life_pay/life_pay/tree/master/application/mmpayphonetopupaosvr,166014,life_pay,life_pay,否,master,https://git.woa.com/mmpay_life_pay/life_pay.git,git@git.woa.com:mmpay_life_pay/life_pay.git,mmpay_life_pay/life_pay,mmpay_life_pay/life_pay,是
mmpaywepasssvr,1228586,mmpaywepasssvr,仅目标资产影响,CK_mmpaywepasssvr,mmpaywepasssvrConsole,2025-01-09 14:33:56,http://git.woa.com/mmpay_wxpay/wepass/tree/master/application/mmpaywepasssvr,1228586,wepass,wepass,否,master,https://git.woa.com/mmpay_wxpay/wepass.git,git@git.woa.com:mmpay_wxpay/wepass.git,mmpay_wxpay/wepass,mmpay_wxpay/wepass,是
mmpaymktbenefitbroker,229479,mmpaymktbenefitbroker,仅目标资产影响,CK_mmpaymktbenefitbroker,mmpaymktbenefitbrokerConsole,,http://git.woa.com/mmpay_svn/mmpaygateway/tree/master/mmpaymkt/mmpaymktbenefitbroker,229479,mmpaygateway,mmpaygateway,否,master,https://git.woa.com/mmpay_svn/mmpaygateway.git,git@git.woa.com:mmpay_svn/mmpaygateway.git,mmpay_svn/mmpaygateway,mmpay_svn/mmpaygateway,是
mmpaymchredpackethandlesvr,166018,mmpaymchredpackethandlesvr,均不影响,CK_mmpaymchredpackethandlesvr,mmpaymchredpackethandlesvrConsole,2024-09-26 16:25:03,http://git.woa.com/mmpay_wxpay/mch_red_packet/tree/master/application/mmpaymchredpackethandlesvr,166018,mch_red_packet,mch_red_packet,否,master,https://git.woa.com/mmpay_wxpay/mch_red_packet.git,git@git.woa.com:mmpay_wxpay/mch_red_packet.git,mmpay_wxpay/mch_red_packet,mmpay_wxpay/mch_red_packet,是
mmpaygovsubsidyrealidtouindaokvsvr,246326,mmpaygovsubsidyrealidtouindaokvsvr,仅目标资产影响,CK_mmpaygovsubsidyrealidtouindaokvsvr,mmpaygovsubsidyrealidtouindaokvsvrConsole,,http://git.woa.com/mmpay_svn/mmtenpay/tree/master/mmpayo2o/mmpaygovsubsidy/mmpaygovsubsidyrealidtouindaokvsvr,246326,mmtenpay,mmtenpay,否,master,https://git.woa.com/mmpay_svn/mmtenpay.git,git@git.woa.com:mmpay_svn/mmtenpay.git,mmpay_svn/mmtenpay,mmpay_svn/mmtenpay,是
mmpaylqphttpbroker,305993,mmpaylqphttpbroker,仅目标资产影响,CK_mmpaylqphttpbroker,mmpaylqphttpbrokerConsole,2024-11-22 11:38:01,http://git.woa.com/mmpay_wxpay/lqp/tree/master/gateway/mmpaylqphttpbroker,305993,lqp,lqp,否,master,https://git.woa.com/mmpay_wxpay/lqp.git,git@git.woa.com:mmpay_wxpay/lqp.git,mmpay_wxpay/lqp,mmpay_wxpay/lqp,是
mmpaymchwithdrawmappingaosvr,325523,mmpaymchwithdrawmappingaosvr,仅目标资产影响,CK_mmpaymchwithdrawmappingaosvr,mmpaymchwithdrawmappingaosvrConsole,2024-11-08 10:07:45,http://git.woa.com/mmpay_wxpay/mch_withdraw/tree/master/domain/mmpaymchwithdrawmappingaosvr,325523,mch_withdraw,mch_withdraw,否,master,https://git.woa.com/mmpay_wxpay/mch_withdraw.git,git@git.woa.com:mmpay_wxpay/mch_withdraw.git,mmpay_wxpay/mch_withdraw,mmpay_wxpay/mch_withdraw,是
mmpaymktshoppingreceiptv3api,186729,mmpaymktshoppingreceiptv3api,仅目标资产影响,CK_mmpaymktshoppingreceiptv3api,mmpaymktshoppingreceiptv3apiConsole,2024-10-12 09:19:13,http://git.woa.com/mmpay_wxpay/mkt/tree/master/gateway/mmpaymktshoppingreceiptv3api,186729,mkt,mkt,否,master,https://git.woa.com/mmpay_wxpay/mkt.git,git@git.woa.com:mmpay_wxpay/mkt.git,mmpay_wxpay/mkt,mmpay_wxpay/mkt,是
mmpaymktpaytrafficexposurerecordmedi,369469,mmpaymktpaytrafficexposurerecordmedi,仅目标资产影响,CK_mmpaymktpaytrafficexposurerecordmedi,mmpaymktpaytrafficexposurerecordmediConsole,2024-09-23 19:59:14,http://git.woa.com/mmpay_wxpay/traffic_operations/tree/master/application/mmpaymkttrafficexposurerecordmedi,369469,traffic_operations,traffic_operations,否,master,https://git.woa.com/mmpay_wxpay/traffic_operations.git,git@git.woa.com:mmpay_wxpay/traffic_operations.git,mmpay_wxpay/traffic_operations,mmpay_wxpay/traffic_operations,是
mmpayspcmmssvr,246326,mmpayspcmmssvr,仅目标资产影响,CK_mmpayspcmmssvr,mmpayspcmmssvrConsole,2024-09-16 16:32:29,http://git.woa.com/mmpay_svn/mmtenpay/tree/master/mmpayapp/mmpayunitymodule/mmpayspcmms/mmpayspcmmssvr,246326,mmtenpay,mmtenpay,否,master,https://git.woa.com/mmpay_svn/mmtenpay.git,git@git.woa.com:mmpay_svn/mmtenpay.git,mmpay_svn/mmtenpay,mmpay_svn/mmtenpay,是
mmpaymktcouponweb,229479,mmpaymktcouponweb,仅目标资产影响,CK_mmpaymktcouponweb,mmpaymktcouponwebConsole,2024-10-10 10:39:42,http://git.woa.com/mmpay_svn/mmpaygateway/tree/master/mmpaymkt/mmpaymktcouponweb/src,229479,mmpaygateway,mmpaygateway,否,master,https://git.woa.com/mmpay_svn/mmpaygateway.git,git@git.woa.com:mmpay_svn/mmpaygateway.git,mmpay_svn/mmpaygateway,mmpay_svn/mmpaygateway,是
mmpaygovgoldentaxmq,927767,mmpaygovgoldentaxmq,均不影响,CK_mmpaygovgoldentaxmq,mmpaygovgoldentaxmqConsole,2024-12-17 10:29:50,http://git.woa.com/mmpay_SocialInsurancePay/insurance_treasury/tree/master/application/mmpaygovgoldentaxmq,927767,insurance_treasury,insurance_treasury,否,master,https://git.woa.com/mmpay_SocialInsurancePay/insurance_treasury.git,git@git.woa.com:mmpay_SocialInsurancePay/insurance_treasury.git,mmpay_SocialInsurancePay/insurance_treasury,mmpay_SocialInsurancePay/insurance_treasury,是
mmpaymaterialwxorderao_combineorderand2tlp,166019,mmpaymaterialscript,仅目标资产影响,CK_mmpaymaterialwxorderao_combineorderand2tlp,mmpaymaterialwxorderao_combineorderand2tlpConsole,2024-07-26 10:55:48,http://git.woa.com/mmpay_material/material/tree/master/application/mmpaymaterialwxorderao/daemon,166019,material,material,否,master,https://git.woa.com/mmpay_material/material.git,git@git.woa.com:mmpay_material/material.git,mmpay_material/material,mmpay_material/material,是
mmpayriskaggrcomplaintmatchmqworker,166099,mmpayriskaggrcomplaintmatchmq,仅目标资产影响,CK_mmpayriskaggrcomplaintmatchmqworker,mmpayriskaggrcomplaintmatchmqworkerConsole,2024-11-22 10:27:44,http://git.woa.com/mmpay_wxpay/aggr_risk/tree/master/application/mmpayriskaggrcomplaintmatchmq,166099,aggr_risk,aggr_risk,否,master,https://git.woa.com/mmpay_wxpay/aggr_risk.git,git@git.woa.com:mmpay_wxpay/aggr_risk.git,mmpay_wxpay/aggr_risk,mmpay_wxpay/aggr_risk,是
mmpaysecpermissionmngsvr,740272,mmpaysecpermissionmngsvr,均不影响,CK_mmpaysecpermissionmngsvr,mmpaysecpermissionmngsvrConsole,,http://git.woa.com/mmpay_wxpsec/wxpay_sec_tools/tree/master/domain/mmpaysecpermissionmngsvr,740272,wxpay_sec_tools,wxpay_sec_tools,否,master,https://git.woa.com/mmpay_wxpsec/wxpay_sec_tools.git,git@git.woa.com:mmpay_wxpsec/wxpay_sec_tools.git,mmpay_wxpsec/wxpay_sec_tools,mmpay_wxpsec/wxpay_sec_tools,是
mmpayforceuploadidphotosao,166052,mmpayforceuploadidphotosao,仅目标资产影响,CK_mmpayforceuploadidphotosao,mmpayforceuploadidphotosaoConsole,2024-09-09 10:31:05,http://git.woa.com/mmpay_wxpay/compliance/tree/master/domain/mmpayforceuploadidphotosao,166052,compliance,compliance,否,master,https://git.woa.com/mmpay_wxpay/compliance.git,git@git.woa.com:mmpay_wxpay/compliance.git,mmpay_wxpay/compliance,mmpay_wxpay/compliance,是
mmpaymaterialwxcombinekvsvr,166019,mmpaymaterialwxcombinekvsvr,仅目标资产影响,CK_mmpaymaterialwxcombinekvsvr,mmpaymaterialwxcombinekvsvrConsole,2024-09-11 15:39:25,http://git.woa.com/mmpay_material/material/tree/master/domain/mmpaymaterialwxcombinekvsvr,166019,material,material,否,master,https://git.woa.com/mmpay_material/material.git,git@git.woa.com:mmpay_material/material.git,mmpay_material/material,mmpay_material/material,是
mmpayolmchnotifysvr,308782,mmpayolmchnotifysvr,仅目标资产影响,CK_mmpayolmchnotifysvr,mmpayolmchnotifysvrConsole,2024-11-26 19:56:31,http://git.woa.com/mmpay_wxpay/overseas/tree/master/application/mmpayolmchnotifysvr,308782,overseas,overseas,否,master,https://git.woa.com/mmpay_wxpay/overseas.git,git@git.woa.com:mmpay_wxpay/overseas.git,mmpay_wxpay/overseas,mmpay_wxpay/overseas,是
mmpayfacepinlogicsvr,166055,mmpayfacepinlogicsvr,仅目标资产影响,CK_mmpayfacepinlogicsvr,mmpayfacepinlogicsvrConsole,,http://git.woa.com/mmpay_wxpay/id_auth/tree/master/web/mmpayfacepinlogicsvr,166055,id_auth,id_auth,否,master,https://git.woa.com/mmpay_wxpay/id_auth.git,git@git.woa.com:mmpay_wxpay/id_auth.git,mmpay_wxpay/id_auth,mmpay_wxpay/id_auth,是
mmpaycommissionsvr,234403,mmpaycommissionsvr,仅目标资产影响,CK_mmpaycommissionsvr,mmpaycommissionsvrConsole,2024-12-25 15:49:53,http://git.woa.com/mmpay_svn/mmpay/tree/master/mmpaycommission/mmpaycommissionsvr,234403,mmpay,mmpay,否,master,https://git.woa.com/mmpay_svn/mmpay.git,git@git.woa.com:mmpay_svn/mmpay.git,mmpay_svn/mmpay,mmpay_svn/mmpay,是
mmpaymdorderdaowrite,246326,mmpaymdorderdaowrite,仅目标资产影响,CK_mmpaymdorderdaowrite,mmpaymdorderdaowriteConsole,2024-10-12 16:22:23,http://git.woa.com/mmpay_svn/mmtenpay/tree/master/mmpaymchmgr/mmpaymd/mmpaymdorderdao,246326,mmtenpay,mmtenpay,否,master,https://git.woa.com/mmpay_svn/mmtenpay.git,git@git.woa.com:mmpay_svn/mmtenpay.git,mmpay_svn/mmtenpay,mmpay_svn/mmtenpay,是
mmpayibgapi,246326,mmpayibgapi,仅目标资产影响,CK_mmpayibgapi,mmpayibgapiConsole,2024-10-21 10:49:51,http://git.woa.com/mmpay_svn/mmtenpay/tree/master/ibgpay/mmpayibgapi,246326,mmtenpay,mmtenpay,否,master,https://git.woa.com/mmpay_svn/mmtenpay.git,git@git.woa.com:mmpay_svn/mmtenpay.git,mmpay_svn/mmtenpay,mmpay_svn/mmtenpay,是
mmpayevccommstore,912494,mmpayevccommstore,仅目标资产影响,CK_mmpayevccommstore,mmpayevccommstoreConsole,2024-12-13 17:20:38,http://git.woa.com/mmpay_mmpay_mq/mmpay_event_center/tree/master/phxqueueapp/mmeventcenter/svr/store,912494,mmpay_event_center,mmpay_event_center,否,master,https://git.woa.com/mmpay_mmpay_mq/mmpay_event_center.git,git@git.woa.com:mmpay_mmpay_mq/mmpay_event_center.git,mmpay_mmpay_mq/mmpay_event_center,mmpay_mmpay_mq/mmpay_event_center,是
mmpaysmbpf2fposproxyweb,339705,mmpaysmbpf2fposproxyweb,仅目标资产影响,CK_mmpaysmbpf2fposproxyweb,mmpaysmbpf2fposproxywebConsole,,http://git.woa.com/mmpay_smbp_f2f_pos_device/device_manage/tree/master/gateway/mmpaysmbpf2fposproxyweb,339705,device_manage,device_manage,否,master,https://git.woa.com/mmpay_smbp_f2f_pos_device/device_manage.git,git@git.woa.com:mmpay_smbp_f2f_pos_device/device_manage.git,mmpay_smbp_f2f_pos_device/device_manage,mmpay_smbp_f2f_pos_device/device_manage,是
mmpayqcsubjectinspectdrivesvrmqworker,166052,mmpayqcsubjectinspectdrivesvr,仅目标资产影响,CK_mmpayqcsubjectinspectdrivesvrmqworker,mmpayqcsubjectinspectdrivesvrmqworkerConsole,2024-11-21 11:26:05,http://git.woa.com/mmpay_wxpay/compliance/tree/master/domain/mmpayqcsubjectinspectdrivesvr,166052,compliance,compliance,否,master,https://git.woa.com/mmpay_wxpay/compliance.git,git@git.woa.com:mmpay_wxpay/compliance.git,mmpay_wxpay/compliance,mmpay_wxpay/compliance,是
mmpaymktbrandsvr,246326,mmpaymktbrandsvr,仅目标资产影响,CK_mmpaymktbrandsvr,mmpaymktbrandsvrConsole,2024-10-14 20:04:36,http://git.woa.com/mmpay_svn/mmtenpay/tree/master/mmpaymkt/mmpaymktfavor/mmpaymktbrandsvr,246326,mmtenpay,mmtenpay,否,master,https://git.woa.com/mmpay_svn/mmtenpay.git,git@git.woa.com:mmpay_svn/mmtenpay.git,mmpay_svn/mmtenpay,mmpay_svn/mmtenpay,是
mmpayantifraudsphongbao,406283,mmpayantifraudsphongbao,仅目标资产影响,CK_mmpayantifraudsphongbao,mmpayantifraudsphongbaoConsole,2024-08-21 17:09:38,http://git.woa.com/mmpay_antifraud/sp_antifraud/tree/master/application/mmpayantifraudsphongbao,406283,sp_antifraud,sp_antifraud,否,master,https://git.woa.com/mmpay_antifraud/sp_antifraud.git,git@git.woa.com:mmpay_antifraud/sp_antifraud.git,mmpay_antifraud/sp_antifraud,mmpay_antifraud/sp_antifraud,是
mmpaymmfundpaybroker,795054,mmpaymmfundpaybroker,仅目标资产影响,CK_mmpaymmfundpaybroker,mmpaymmfundpaybrokerConsole,,http://git.woa.com/mmpay_wxpay/mm_fund/tree/master/gateway/mmpaymmfundpaybroker,795054,mm_fund,mm_fund,否,master,https://git.woa.com/mmpay_wxpay/mm_fund.git,git@git.woa.com:mmpay_wxpay/mm_fund.git,mmpay_wxpay/mm_fund,mmpay_wxpay/mm_fund,是
mmpayposconsumer,246326,mmpayposconsumer,仅目标资产影响,CK_mmpayposconsumer,mmpayposconsumerConsole,2024-12-17 15:39:08,http://git.woa.com/mmpay_svn/mmtenpay/tree/master/mmpaybasic/mmpayofflinepos/mmpayposconsumer,246326,mmtenpay,mmtenpay,否,master,https://git.woa.com/mmpay_svn/mmtenpay.git,git@git.woa.com:mmpay_svn/mmtenpay.git,mmpay_svn/mmtenpay,mmpay_svn/mmtenpay,是
mmpaymchopenappbasicsvr,234403,mmpaymchopenappbasicsvr,仅目标资产影响,CK_mmpaymchopenappbasicsvr,mmpaymchopenappbasicsvrConsole,,http://git.woa.com/mmpay_svn/mmpay/tree/master/mmpaymchopen/mmpaymchopenappbasicsvr,234403,mmpay,mmpay,否,master,https://git.woa.com/mmpay_svn/mmpay.git,git@git.woa.com:mmpay_svn/mmpay.git,mmpay_svn/mmpay,mmpay_svn/mmpay,是
